Charter Date,Vessel Type,Charter Price ($/day),Duration (days),LNG Capacity (m),LPG Capacity (m),Cargo Capacity (DWT),Container Capacity (TEU),Size Category,Cargo Type,Vessel Length (m),Vessel breadth (m),Fuel Cost ($/liter),Age_of_Vess
2023-05-15,Tanker,43411,430,,,106375.0,,LR2,Refined Products,324,20,0.61,4
2021-07-22,Container Ship,27495,100,,,,7169.0,New Panamax (Neo-Panamax) Ships,Machinery,378,58,0.76,6
2021-05-14,Tanker,29302,61,,,223525.0,,Suezmax,Crude Oil,270,37,0.75,8
2023-10-21,Container Ship,19036,235,,,,3107.0,Feedermax Ships,Consumer Goods,341,38,0.73,2
2023-06-27,Container Ship,14289,389,,,,11352.0,Panamax Ships,Chemicals,183,54,0.62,7
2022-10-31,Tanker,47850,267,,,228137.0,,Aframax,Crude Oil,230,27,0.6,17
2021-02-28,LPG Carrier,29545,66,,37366.0,,,Typical LPG Carrier,Liquified Petroleum Gas,164,39,0.59,10
2023-07-13,Bulk Carrier,27369,298,,,183526.0,,Capesize,Coal,299,40,0.62,16
2023-01-01,Bulk Carrier,28238,270,,,95925.0,,Panamax,Grain,280,31,0.58,16
2023-11-13,Tanker,28052,121,,,277623.0,,LR1,Refined Products,230,24,0.8,18
2023-03-11,LNG Carrier,55256,360,133169.0,,,,Typical LNG Carrier,Liquified Natural Gas,238,50,0.69,6
2023-06-07,Bulk Carrier,28723,144,,,47024.0,,Handymax/Supramax,Iron Ore,246,31,0.55,18
2024-01-01,Bulk Carrier,12247,364,,,152576.0,,Handysize,Iron Ore,120,37,0.8,6
2022-05-30,Bulk Carrier,16531,410,,,160980.0,,Panamax,Grain,175,53,0.58,16
2021-08-30,LPG Carrier,23011,235,,68121.0,,,Typical LPG Carrier,Liquified Petroleum Gas,159,20,0.67,3
2023-04-11,Tanker,26712,337,,,58830.0,,LR1,Refined Products,307,37,0.63,1
2022-01-10,Container Ship,30493,401,,,,10875.0,Feedermax Ships,Electronics,345,45,0.8,12
2021-12-07,LPG Carrier,36319,333,,40978.0,,,Typical LPG Carrier,Liquified Petroleum Gas,114,25,0.78,6
2022-06-01,LPG Carrier,24471,46,,36252.0,,,Typical LPG Carrier,Liquified Petroleum Gas,226,23,0.65,18
2022-02-27,LPG Carrier,21155,184,,46022.0,,,Typical LPG Carrier,Liquified Petroleum Gas,127,17,0.63,9
2021-02-10,LPG Carrier,25598,403,,68958.0,,,Typical LPG Carrier,Liquified Petroleum Gas,209,22,0.63,2
2022-03-06,Bulk Carrier,22577,419,,,174897.0,,Handysize,Iron Ore,120,26,0.53,2
2023-09-18,Container Ship,34728,242,,,,12103.0,Feeder Ships,Chemicals,161,59,0.7,7
2023-10-19,Container Ship,18866,424,,,,8143.0,New Panamax (Neo-Panamax) Ships,Consumer Goods,352,34,0.74,14
2021-09-18,LPG Carrier,38286,358,,42995.0,,,Typical LPG Carrier,Liquified Petroleum Gas,125,27,0.8,9
2023-10-22,Tanker,19178,178,,,135796.0,,VLCC,Refined Products,205,29,0.56,10
2023-12-06,LNG Carrier,28539,432,100597.0,,,,Typical LNG Carrier,Liquified Natural Gas,209,46,0.76,18
2023-03-24,Container Ship,11252,103,,,,3372.0,New Panamax (Neo-Panamax) Ships,Apparel,323,32,0.58,9
2021-05-16,Bulk Carrier,15842,262,,,17612.0,,Capesize,Iron Ore,285,53,0.58,7
2021-06-25,Container Ship,27405,325,,,,4585.0,Feedermax Ships,Apparel,202,54,0.77,16
2023-01-12,Tanker,48096,440,,,141663.0,,Handysize,Crude Oil,160,58,0.66,11
2023-10-05,LNG Carrier,31601,127,129080.0,,,,Typical LNG Carrier,Liquified Natural Gas,233,45,0.52,15
2023-10-06,Container Ship,21169,339,,,,12625.0,Feedermax Ships,Electronics,350,56,0.8,2
2023-01-08,Tanker,20814,101,,,322399.0,,Aframax,Refined Products,166,30,0.74,10
2022-05-01,Bulk Carrier,12632,210,,,98982.0,,Handymax/Supramax,Coal,156,27,0.72,4
2022-11-09,LPG Carrier,39236,181,,73296.0,,,Typical LPG Carrier,Liquified Petroleum Gas,107,27,0.66,16
2021-05-02,LNG Carrier,34681,53,146650.0,,,,Typical LNG Carrier,Liquified Natural Gas,283,50,0.65,7
2021-03-08,LPG Carrier,20517,222,,32298.0,,,Typical LPG Carrier,Liquified Petroleum Gas,225,33,0.66,4
2022-10-04,LNG Carrier,52252,77,111747.0,,,,Typical LNG Carrier,Liquified Natural Gas,248,43,0.78,7
2022-03-01,LNG Carrier,33773,146,135521.0,,,,Typical LNG Carrier,Liquified Natural Gas,300,46,0.72,6
2023-11-10,Tanker,33030,75,,,352265.0,,VLCC,Refined Products,263,62,0.51,10
2021-07-15,LNG Carrier,55584,226,109758.0,,,,Typical LNG Carrier,Liquified Natural Gas,258,45,0.69,3
2023-07-30,Container Ship,32426,162,,,,11607.0,Post-Panamax Ships,Apparel,133,34,0.58,16
2023-08-07,LPG Carrier,36483,400,,26121.0,,,Typical LPG Carrier,Liquified Petroleum Gas,216,34,0.68,2
2022-01-25,LPG Carrier,25431,393,,72548.0,,,Typical LPG Carrier,Liquified Petroleum Gas,119,21,0.79,14
2022-05-08,LPG Carrier,42632,429,,68588.0,,,Typical LPG Carrier,Liquified Petroleum Gas,182,23,0.78,15
2023-02-11,LPG Carrier,21928,255,,16530.0,,,Typical LPG Carrier,Liquified Petroleum Gas,145,14,0.58,14
2021-10-12,Container Ship,25701,323,,,,6178.0,Panamax Ships,Chemicals,178,15,0.6,12
2022-06-27,Tanker,33945,267,,,153853.0,,Panamax,Refined Products,112,57,0.68,6
2023-05-06,LPG Carrier,24059,83,,74433.0,,,Typical LPG Carrier,Liquified Petroleum Gas,220,14,0.59,9
2021-11-06,Container Ship,30253,199,,,,9141.0,Feedermax Ships,Chemicals,362,21,0.67,1
2021-08-31,Bulk Carrier,18744,119,,,132776.0,,Panamax,Grain,198,51,0.66,9
2022-05-27,Bulk Carrier,17735,233,,,32701.0,,Capesize,Grain,272,29,0.51,17
2021-06-16,Container Ship,27929,439,,,,11530.0,Panamax Ships,Apparel,208,60,0.66,18
2022-11-04,LNG Carrier,37824,252,143392.0,,,,Typical LNG Carrier,Liquified Natural Gas,216,40,0.79,14
2023-03-02,Container Ship,12194,125,,,,10131.0,Feedermax Ships,Machinery,92,60,0.6,4
2022-01-02,Bulk Carrier,16153,320,,,68753.0,,Handysize,Grain,159,20,0.54,17
2023-08-23,Container Ship,19147,315,,,,10524.0,Feedermax Ships,Machinery,395,18,0.56,14
2022-01-22,LPG Carrier,39307,65,,19919.0,,,Typical LPG Carrier,Liquified Petroleum Gas,104,34,0.68,10
2021-06-27,LPG Carrier,27476,82,,38610.0,,,Typical LPG Carrier,Liquified Petroleum Gas,161,34,0.59,6
2023-08-11,Container Ship,11792,389,,,,13217.0,New Panamax (Neo-Panamax) Ships,Apparel,246,57,0.57,13
2021-07-04,Container Ship,18265,257,,,,12059.0,Panamax Ships,Chemicals,257,48,0.54,3
2022-01-01,LNG Carrier,51227,432,139644.0,,,,Typical LNG Carrier,Liquified Natural Gas,225,50,0.8,10
2023-12-16,Tanker,24350,361,,,371110.0,,Suezmax,Crude Oil,85,33,0.54,9
2022-11-18,LNG Carrier,29614,281,141218.0,,,,Typical LNG Carrier,Liquified Natural Gas,222,44,0.72,17
2023-11-01,LPG Carrier,38990,444,,8823.0,,,Typical LPG Carrier,Liquified Petroleum Gas,145,28,0.71,10
2021-04-09,LNG Carrier,29742,438,138351.0,,,,Typical LNG Carrier,Liquified Natural Gas,255,40,0.6,12
2021-11-22,LNG Carrier,51874,329,121377.0,,,,Typical LNG Carrier,Liquified Natural Gas,268,47,0.54,2
2024-01-01,Container Ship,18191,216,,,,7292.0,New Panamax (Neo-Panamax) Ships,Electronics,362,47,0.7,16
2023-01-11,LNG Carrier,55720,257,128528.0,,,,Typical LNG Carrier,Liquified Natural Gas,290,45,0.56,3
2023-04-23,LPG Carrier,29614,353,,44042.0,,,Typical LPG Carrier,Liquified Petroleum Gas,155,17,0.52,11
2021-05-17,LPG Carrier,31941,113,,68494.0,,,Typical LPG Carrier,Liquified Petroleum Gas,165,40,0.73,6
2021-12-11,Container Ship,20895,137,,,,9005.0,New Panamax (Neo-Panamax) Ships,Electronics,199,52,0.61,7
2023-08-12,Tanker,25742,143,,,374996.0,,Panamax,Refined Products,109,56,0.56,18
2022-08-27,LPG Carrier,36374,71,,65276.0,,,Typical LPG Carrier,Liquified Petroleum Gas,186,39,0.69,13
2023-07-31,LNG Carrier,59837,314,106910.0,,,,Typical LNG Carrier,Liquified Natural Gas,227,41,0.58,12
2022-10-14,Container Ship,28136,363,,,,7786.0,Feedermax Ships,Electronics,166,39,0.65,17
2023-09-23,LPG Carrier,35039,324,,56724.0,,,Typical LPG Carrier,Liquified Petroleum Gas,168,16,0.58,8
2022-06-02,Container Ship,22395,221,,,,9453.0,New Panamax (Neo-Panamax) Ships,Apparel,142,48,0.71,16
2023-10-18,Tanker,19981,46,,,222049.0,,Aframax,Crude Oil,268,24,0.73,18
2021-09-13,Bulk Carrier,14679,341,,,170523.0,,Panamax,Grain,266,51,0.58,14
2022-12-26,Bulk Carrier,18311,62,,,66277.0,,Handymax/Supramax,Grain,292,27,0.79,18
2021-12-07,LPG Carrier,39145,374,,53936.0,,,Typical LPG Carrier,Liquified Petroleum Gas,104,22,0.54,14
2023-12-21,LPG Carrier,42527,82,,34577.0,,,Typical LPG Carrier,Liquified Petroleum Gas,164,30,0.62,15
2023-09-03,Container Ship,21666,370,,,,13419.0,Feedermax Ships,Electronics,254,26,0.74,8
2022-06-12,Bulk Carrier,29180,363,,,76234.0,,Capesize,Coal,111,53,0.76,7
2023-06-09,Container Ship,25081,322,,,,13732.0,Panamax Ships,Machinery,207,48,0.57,8
2021-10-04,Container Ship,12253,93,,,,8218.0,Feeder Ships,Chemicals,290,36,0.74,17
2021-12-06,Container Ship,34557,391,,,,12715.0,Feedermax Ships,Electronics,342,30,0.75,6
2023-06-24,Bulk Carrier,22280,278,,,149729.0,,Capesize,Coal,215,53,0.74,3
2022-02-10,Tanker,32243,190,,,55096.0,,VLCC,Crude Oil,251,57,0.51,13
2021-03-02,Container Ship,23165,331,,,,5773.0,Post-Panamax Ships,Machinery,307,60,0.74,11
2022-04-16,LNG Carrier,47665,179,115086.0,,,,Typical LNG Carrier,Liquified Natural Gas,271,42,0.61,12
2023-04-11,Container Ship,12920,229,,,,10743.0,Feedermax Ships,Machinery,149,33,0.51,4
2023-12-04,LNG Carrier,31457,65,139560.0,,,,Typical LNG Carrier,Liquified Natural Gas,268,50,0.57,10
2022-08-05,Bulk Carrier,19314,411,,,10127.0,,Handysize,Coal,241,31,0.79,12
2023-07-22,Tanker,41829,441,,,124668.0,,Handysize,Refined Products,89,59,0.8,2
2022-06-21,LPG Carrier,39158,413,,8285.0,,,Typical LPG Carrier,Liquified Petroleum Gas,124,23,0.66,5
2021-08-31,Tanker,47575,270,,,386955.0,,ULCC,Refined Products,327,51,0.79,15
2023-07-18,LNG Carrier,50581,149,106279.0,,,,Typical LNG Carrier,Liquified Natural Gas,232,47,0.71,15
2022-06-27,LPG Carrier,32546,147,,66965.0,,,Typical LPG Carrier,Liquified Petroleum Gas,110,18,0.78,10
2023-05-10,Container Ship,34632,310,,,,11203.0,Feedermax Ships,Apparel,367,44,0.74,5
2023-01-13,Tanker,44371,265,,,92321.0,,Suezmax,Refined Products,343,25,0.68,14
2022-02-06,LPG Carrier,38088,196,,12267.0,,,Typical LPG Carrier,Liquified Petroleum Gas,229,27,0.56,12
2022-04-18,LPG Carrier,24797,380,,14190.0,,,Typical LPG Carrier,Liquified Petroleum Gas,109,28,0.64,8
2022-09-08,Tanker,42535,224,,,284864.0,,Panamax,Crude Oil,247,65,0.77,17
2023-05-17,LPG Carrier,24566,397,,11846.0,,,Typical LPG Carrier,Liquified Petroleum Gas,155,32,0.68,11
2021-01-09,LNG Carrier,57116,143,124767.0,,,,Typical LNG Carrier,Liquified Natural Gas,277,49,0.76,17
2023-11-02,Tanker,48926,97,,,169961.0,,ULCC,Crude Oil,167,54,0.7,4
2022-05-05,Container Ship,17695,436,,,,5732.0,Post-Panamax Ships,Consumer Goods,332,50,0.53,7
2023-11-06,LNG Carrier,46766,300,136680.0,,,,Typical LNG Carrier,Liquified Natural Gas,248,47,0.72,11
2022-11-26,LPG Carrier,33398,340,,71212.0,,,Typical LPG Carrier,Liquified Petroleum Gas,147,31,0.68,11
2021-10-23,Bulk Carrier,12715,367,,,78552.0,,Handysize,Iron Ore,276,43,0.59,6
2022-08-12,LPG Carrier,32057,284,,52739.0,,,Typical LPG Carrier,Liquified Petroleum Gas,199,23,0.53,1
2023-03-24,LPG Carrier,21257,253,,50983.0,,,Typical LPG Carrier,Liquified Petroleum Gas,117,38,0.68,16
2022-06-11,Bulk Carrier,22372,88,,,61398.0,,Capesize,Iron Ore,261,52,0.8,16
2024-01-19,LPG Carrier,31407,344,,44561.0,,,Typical LPG Carrier,Liquified Petroleum Gas,137,22,0.51,1
2023-12-09,Tanker,25763,257,,,206512.0,,Aframax,Refined Products,177,54,0.69,1
2021-05-23,Container Ship,33564,275,,,,8167.0,Post-Panamax Ships,Machinery,339,55,0.74,12
2022-02-01,LNG Carrier,55982,140,143353.0,,,,Typical LNG Carrier,Liquified Natural Gas,264,50,0.51,9
2021-03-22,LPG Carrier,37547,381,,50256.0,,,Typical LPG Carrier,Liquified Petroleum Gas,111,18,0.74,14
2022-02-01,LPG Carrier,42044,134,,7535.0,,,Typical LPG Carrier,Liquified Petroleum Gas,188,37,0.52,10
2023-07-28,Tanker,43672,138,,,250577.0,,LR2,Refined Products,166,29,0.68,15
2023-02-17,Tanker,43110,242,,,151326.0,,Handysize,Crude Oil,109,65,0.65,5
2022-01-31,Bulk Carrier,14342,382,,,117161.0,,Capesize,Iron Ore,212,41,0.78,4
2023-03-30,Container Ship,18318,227,,,,5932.0,Feedermax Ships,Chemicals,301,44,0.69,14
2023-05-07,Container Ship,21437,189,,,,11213.0,Post-Panamax Ships,Machinery,315,26,0.68,12
2023-10-02,LNG Carrier,48500,256,142323.0,,,,Typical LNG Carrier,Liquified Natural Gas,236,41,0.68,4
2023-05-18,Container Ship,19962,245,,,,13470.0,Feeder Ships,Machinery,193,29,0.65,3
2022-03-22,LNG Carrier,40666,125,138991.0,,,,Typical LNG Carrier,Liquified Natural Gas,269,49,0.57,17
2022-12-24,Bulk Carrier,13921,305,,,187856.0,,Panamax,Coal,134,24,0.69,6
2023-07-27,Tanker,20062,449,,,385302.0,,VLCC,Refined Products,228,32,0.73,17
2023-11-12,Bulk Carrier,22015,148,,,87423.0,,Panamax,Grain,205,42,0.73,6
2023-08-12,Tanker,32431,441,,,258992.0,,Panamax,Refined Products,147,51,0.79,2
2023-11-06,Bulk Carrier,26854,331,,,131510.0,,Capesize,Grain,271,47,0.69,2
2022-05-16,Container Ship,13499,58,,,,11721.0,Feeder Ships,Electronics,378,19,0.8,13
2021-10-11,Bulk Carrier,11019,191,,,108708.0,,Handymax/Supramax,Grain,249,36,0.68,14
2022-06-09,LPG Carrier,29036,169,,67797.0,,,Typical LPG Carrier,Liquified Petroleum Gas,202,37,0.72,13
2021-11-30,LPG Carrier,22276,204,,60721.0,,,Typical LPG Carrier,Liquified Petroleum Gas,200,35,0.67,11
2021-04-17,Tanker,46688,346,,,356587.0,,LR2,Crude Oil,325,20,0.54,14
2023-07-07,Tanker,20260,286,,,169111.0,,LR1,Crude Oil,201,30,0.63,4
2023-12-13,Bulk Carrier,28109,354,,,30604.0,,Handysize,Iron Ore,241,55,0.6,1
2024-01-12,Bulk Carrier,21174,376,,,101825.0,,Capesize,Iron Ore,161,30,0.56,11
2021-11-03,Tanker,38372,146,,,85679.0,,Handysize,Refined Products,190,55,0.64,15
2022-11-01,Container Ship,30540,290,,,,4503.0,New Panamax (Neo-Panamax) Ships,Electronics,264,40,0.55,17
2023-02-27,Tanker,25648,100,,,172098.0,,LR2,Refined Products,333,42,0.66,15
2022-01-29,Container Ship,28731,177,,,,12733.0,New Panamax (Neo-Panamax) Ships,Consumer Goods,158,44,0.76,14
2022-04-09,LPG Carrier,39270,244,,13932.0,,,Typical LPG Carrier,Liquified Petroleum Gas,160,37,0.55,11
2023-06-22,LPG Carrier,23230,232,,32045.0,,,Typical LPG Carrier,Liquified Petroleum Gas,106,37,0.77,9
2022-09-08,Bulk Carrier,18194,429,,,188159.0,,Handymax/Supramax,Iron Ore,183,36,0.65,3
2022-12-20,Tanker,47348,379,,,56400.0,,LR1,Refined Products,89,31,0.75,1
2022-12-09,Container Ship,33159,338,,,,11626.0,Feeder Ships,Machinery,233,55,0.54,6
2022-11-22,LPG Carrier,38555,59,,67561.0,,,Typical LPG Carrier,Liquified Petroleum Gas,120,26,0.69,18
2022-09-03,Container Ship,26121,79,,,,13504.0,Panamax Ships,Chemicals,382,47,0.71,18
2023-02-01,Tanker,16042,323,,,92802.0,,Panamax,Refined Products,213,45,0.65,15
2023-06-06,LPG Carrier,37853,359,,30060.0,,,Typical LPG Carrier,Liquified Petroleum Gas,104,30,0.71,6
2023-04-24,Container Ship,33194,59,,,,11375.0,New Panamax (Neo-Panamax) Ships,Consumer Goods,112,45,0.72,12
2023-12-15,LNG Carrier,47242,150,112462.0,,,,Typical LNG Carrier,Liquified Natural Gas,268,47,0.68,17
2023-09-02,Tanker,23015,246,,,142544.0,,Aframax,Refined Products,127,65,0.51,15
2021-07-20,LPG Carrier,28731,186,,51006.0,,,Typical LPG Carrier,Liquified Petroleum Gas,222,23,0.54,8
2023-10-01,Container Ship,18131,433,,,,13232.0,Post-Panamax Ships,Consumer Goods,182,45,0.74,7
2022-01-07,LPG Carrier,22886,184,,40397.0,,,Typical LPG Carrier,Liquified Petroleum Gas,192,17,0.55,7
2023-06-26,Bulk Carrier,28024,268,,,17919.0,,Capesize,Iron Ore,181,29,0.7,15
2022-11-10,LPG Carrier,28443,311,,52410.0,,,Typical LPG Carrier,Liquified Petroleum Gas,140,40,0.78,17
2024-01-10,Bulk Carrier,14825,435,,,114018.0,,Capesize,Grain,162,52,0.53,12
2024-01-01,LNG Carrier,48600,250,113088.0,,,,Typical LNG Carrier,Liquified Natural Gas,287,45,0.79,16
2022-10-12,Tanker,19721,201,,,316672.0,,Aframax,Crude Oil,141,41,0.75,13
2021-04-20,Bulk Carrier,24613,240,,,166052.0,,Handymax/Supramax,Coal,222,58,0.71,13
2023-01-21,Bulk Carrier,29782,339,,,163183.0,,Handysize,Coal,251,58,0.52,6
2021-02-12,Container Ship,17484,375,,,,10179.0,Feedermax Ships,Electronics,220,50,0.73,9
2023-01-21,Bulk Carrier,19487,182,,,46778.0,,Panamax,Iron Ore,118,56,0.59,1
2021-03-18,Bulk Carrier,14361,169,,,48382.0,,Handysize,Iron Ore,225,60,0.76,5
2022-12-25,Container Ship,17753,53,,,,6398.0,Post-Panamax Ships,Consumer Goods,170,31,0.65,8
2022-07-26,LPG Carrier,39621,343,,70757.0,,,Typical LPG Carrier,Liquified Petroleum Gas,192,15,0.53,12
2021-01-12,LNG Carrier,31846,129,105011.0,,,,Typical LNG Carrier,Liquified Natural Gas,232,44,0.67,15
2022-10-14,LNG Carrier,57668,425,124164.0,,,,Typical LNG Carrier,Liquified Natural Gas,207,45,0.53,14
2021-09-05,Tanker,46934,342,,,264337.0,,Suezmax,Crude Oil,139,64,0.71,11
2022-06-09,Bulk Carrier,17495,392,,,173051.0,,Handysize,Iron Ore,236,28,0.79,16
2021-12-12,Tanker,26708,69,,,321718.0,,MR,Refined Products,262,48,0.74,7
2022-08-22,Tanker,29158,402,,,168580.0,,ULCC,Refined Products,239,57,0.6,3
2023-02-26,Tanker,36097,232,,,228172.0,,Aframax,Crude Oil,183,28,0.66,3
2022-11-05,Bulk Carrier,28000,439,,,64206.0,,Panamax,Grain,184,47,0.65,10
2022-04-03,Bulk Carrier,19417,433,,,25789.0,,Handymax/Supramax,Iron Ore,242,33,0.52,18
2021-05-01,Bulk Carrier,18744,204,,,126978.0,,Panamax,Grain,224,40,0.69,5
2021-02-17,LNG Carrier,42472,238,136756.0,,,,Typical LNG Carrier,Liquified Natural Gas,223,42,0.72,4
2023-02-15,Tanker,29467,432,,,152570.0,,LR2,Crude Oil,141,49,0.77,1
2023-09-24,Bulk Carrier,19168,202,,,19701.0,,Handymax/Supramax,Iron Ore,148,43,0.69,16
2022-08-27,LNG Carrier,28786,129,119247.0,,,,Typical LNG Carrier,Liquified Natural Gas,277,44,0.8,10
2021-05-03,Tanker,21703,80,,,221626.0,,LR2,Refined Products,136,23,0.52,7
2022-03-01,Bulk Carrier,16520,259,,,106737.0,,Handymax/Supramax,Coal,120,24,0.51,13
2021-10-02,LNG Carrier,41824,189,131781.0,,,,Typical LNG Carrier,Liquified Natural Gas,262,40,0.63,10
2022-03-18,LPG Carrier,23919,75,,58531.0,,,Typical LPG Carrier,Liquified Petroleum Gas,226,24,0.53,14
2023-11-04,Tanker,23774,95,,,186802.0,,Suezmax,Refined Products,91,25,0.63,12
2022-07-16,Container Ship,12945,401,,,,13785.0,Feeder Ships,Apparel,248,57,0.56,9
2022-10-14,LNG Carrier,39213,258,143520.0,,,,Typical LNG Carrier,Liquified Natural Gas,203,40,0.51,3
2021-08-30,Tanker,32131,419,,,62893.0,,LR2,Crude Oil,299,20,0.52,13
2022-10-20,LNG Carrier,36781,296,146003.0,,,,Typical LNG Carrier,Liquified Natural Gas,234,48,0.65,9
2023-09-08,Tanker,24192,341,,,183944.0,,LR1,Crude Oil,92,32,0.62,5
2022-03-21,Bulk Carrier,26435,155,,,124336.0,,Capesize,Grain,250,30,0.59,12
2023-11-23,LNG Carrier,55959,239,100719.0,,,,Typical LNG Carrier,Liquified Natural Gas,272,45,0.72,18
2022-03-07,Container Ship,27514,326,,,,9798.0,Feedermax Ships,Machinery,168,54,0.64,16
2021-04-30,Bulk Carrier,27758,352,,,72588.0,,Handysize,Coal,291,48,0.68,14
2023-06-25,LNG Carrier,58864,316,113780.0,,,,Typical LNG Carrier,Liquified Natural Gas,241,44,0.76,9
2021-03-09,Container Ship,30428,307,,,,4774.0,Panamax Ships,Apparel,163,33,0.7,3
2022-09-01,Tanker,40287,295,,,288581.0,,VLCC,Crude Oil,132,49,0.54,2
2022-04-18,Bulk Carrier,19919,299,,,44386.0,,Handymax/Supramax,Coal,285,41,0.71,7
2023-11-26,Bulk Carrier,29405,396,,,195925.0,,Handymax/Supramax,Iron Ore,205,32,0.58,15
2022-08-28,Container Ship,26271,87,,,,10668.0,New Panamax (Neo-Panamax) Ships,Machinery,76,42,0.54,7
2021-06-02,Tanker,27699,140,,,99933.0,,Handysize,Crude Oil,97,32,0.64,4
2023-06-08,Bulk Carrier,14318,183,,,90234.0,,Handysize,Grain,101,35,0.77,5
2023-11-22,LNG Carrier,42439,170,123738.0,,,,Typical LNG Carrier,Liquified Natural Gas,209,40,0.55,13
2022-07-10,Container Ship,18910,425,,,,4695.0,Post-Panamax Ships,Chemicals,184,31,0.58,7
2023-06-08,LPG Carrier,21516,247,,60471.0,,,Typical LPG Carrier,Liquified Petroleum Gas,121,26,0.71,4
2022-12-30,LNG Carrier,59579,415,101353.0,,,,Typical LNG Carrier,Liquified Natural Gas,229,48,0.52,15
2022-12-18,LNG Carrier,49195,396,134395.0,,,,Typical LNG Carrier,Liquified Natural Gas,259,43,0.74,16
2022-08-27,LNG Carrier,53783,426,112081.0,,,,Typical LNG Carrier,Liquified Natural Gas,268,48,0.68,14
2023-07-18,Container Ship,19144,331,,,,11063.0,Feeder Ships,Chemicals,160,23,0.76,10
2022-09-13,LPG Carrier,33805,167,,9640.0,,,Typical LPG Carrier,Liquified Petroleum Gas,192,36,0.64,8
2021-12-23,LPG Carrier,40866,72,,37148.0,,,Typical LPG Carrier,Liquified Petroleum Gas,208,26,0.76,16
2021-11-28,Tanker,25619,79,,,390066.0,,Suezmax,Crude Oil,243,44,0.75,12
2023-08-14,Bulk Carrier,13233,173,,,91145.0,,Handymax/Supramax,Grain,171,39,0.6,12
2022-09-19,Container Ship,13303,174,,,,11676.0,Panamax Ships,Electronics,73,50,0.63,16
2021-05-27,Container Ship,12108,172,,,,9251.0,New Panamax (Neo-Panamax) Ships,Apparel,400,58,0.58,3
2023-06-13,Bulk Carrier,26741,64,,,74856.0,,Panamax,Iron Ore,204,44,0.54,10
2023-08-20,Tanker,44845,358,,,244167.0,,LR2,Crude Oil,287,31,0.71,18
2021-01-27,LNG Carrier,50306,331,129659.0,,,,Typical LNG Carrier,Liquified Natural Gas,237,42,0.79,16
2023-12-29,LPG Carrier,41846,245,,5929.0,,,Typical LPG Carrier,Liquified Petroleum Gas,191,22,0.53,13
2021-01-02,LNG Carrier,50316,298,100890.0,,,,Typical LNG Carrier,Liquified Natural Gas,259,43,0.79,10
2022-03-09,LPG Carrier,35255,180,,48180.0,,,Typical LPG Carrier,Liquified Petroleum Gas,104,18,0.58,10
2022-08-22,Container Ship,28442,364,,,,12202.0,Post-Panamax Ships,Chemicals,142,30,0.73,9
2022-09-13,Tanker,39445,224,,,255908.0,,MR,Refined Products,346,45,0.77,12
2023-09-21,Container Ship,31789,59,,,,5082.0,Feeder Ships,Apparel,316,24,0.53,1
2023-09-03,Bulk Carrier,29546,193,,,107802.0,,Handymax/Supramax,Grain,249,35,0.53,10
2023-10-05,Bulk Carrier,10547,286,,,96221.0,,Handysize,Iron Ore,256,34,0.75,9
2023-08-23,LPG Carrier,21701,144,,39663.0,,,Typical LPG Carrier,Liquified Petroleum Gas,151,28,0.58,5
2023-11-20,LPG Carrier,42691,103,,22984.0,,,Typical LPG Carrier,Liquified Petroleum Gas,202,15,0.71,7
2021-02-13,LNG Carrier,47044,193,131993.0,,,,Typical LNG Carrier,Liquified Natural Gas,280,44,0.66,10
2022-08-02,Bulk Carrier,25985,67,,,32861.0,,Panamax,Iron Ore,244,48,0.72,5
2022-04-11,Container Ship,23710,138,,,,6369.0,New Panamax (Neo-Panamax) Ships,Consumer Goods,309,40,0.66,15
2021-01-13,LPG Carrier,27648,397,,18064.0,,,Typical LPG Carrier,Liquified Petroleum Gas,122,35,0.62,16
2022-07-31,LPG Carrier,38661,176,,71345.0,,,Typical LPG Carrier,Liquified Petroleum Gas,203,22,0.54,2
2023-08-10,LPG Carrier,36888,133,,12003.0,,,Typical LPG Carrier,Liquified Petroleum Gas,158,26,0.74,10
2023-09-12,Container Ship,32089,327,,,,11803.0,Feedermax Ships,Machinery,156,32,0.76,7
2023-06-22,LPG Carrier,28439,57,,20402.0,,,Typical LPG Carrier,Liquified Petroleum Gas,198,35,0.72,1
2023-09-30,Container Ship,25584,80,,,,9574.0,Panamax Ships,Machinery,122,19,0.63,1
2022-06-20,Tanker,27609,197,,,305117.0,,Aframax,Refined Products,159,55,0.75,13
2023-08-17,Bulk Carrier,28794,448,,,132797.0,,Handysize,Grain,255,48,0.64,13
2021-08-10,Tanker,20354,166,,,219056.0,,Aframax,Refined Products,243,37,0.61,11
2023-08-03,Container Ship,33883,91,,,,10988.0,Post-Panamax Ships,Consumer Goods,344,19,0.5,14
