Charter Date,Vessel Type,Charter Price ($/day),Duration (days),LNG Capacity (m),LPG Capacity (m),Cargo Capacity (DWT),Container Capacity (TEU),Size Category,Cargo Type,Vessel Length (m),Vessel breadth (m),Fuel Cost ($/liter),Age_of_Vess
2023-06-02,Container Ship,17994,356,,,,6994.0,Feedermax Ships,Electronics,131,21,0.53,4
2023-04-03,Container Ship,34962,300,,,,3047.0,Panamax Ships,Machinery,186,33,0.68,13
2023-09-23,LNG Carrier,38583,110,105037.0,,,,Typical LNG Carrier,Liquified Natural Gas,232,43,0.51,7
2021-01-09,LPG Carrier,39791,137,,66573.0,,,Typical LPG Carrier,Liquified Petroleum Gas,225,18,0.52,11
2022-07-20,Tanker,17124,386,,,343079.0,,Panamax,Refined Products,169,58,0.71,2
2021-09-12,Container Ship,30060,200,,,,7677.0,Feeder Ships,Consumer Goods,390,55,0.73,6
2021-08-29,LNG Carrier,59492,257,135265.0,,,,Typical LNG Carrier,Liquified Natural Gas,264,49,0.77,13
2021-06-25,LPG Carrier,22262,415,,42814.0,,,Typical LPG Carrier,Liquified Petroleum Gas,131,32,0.53,6
2021-06-12,LPG Carrier,40067,63,,68174.0,,,Typical LPG Carrier,Liquified Petroleum Gas,155,29,0.58,14
2023-02-04,LPG Carrier,32677,64,,63432.0,,,Typical LPG Carrier,Liquified Petroleum Gas,202,30,0.79,12
2023-06-10,LPG Carrier,30054,307,,18263.0,,,Typical LPG Carrier,Liquified Petroleum Gas,106,23,0.5,16
2022-09-02,LNG Carrier,40315,388,143087.0,,,,Typical LNG Carrier,Liquified Natural Gas,213,42,0.8,1
2023-06-06,LNG Carrier,51163,225,103709.0,,,,Typical LNG Carrier,Liquified Natural Gas,267,49,0.7,17
2022-01-27,LPG Carrier,21842,87,,25358.0,,,Typical LPG Carrier,Liquified Petroleum Gas,218,23,0.76,6
2023-07-25,Container Ship,21083,169,,,,8311.0,Post-Panamax Ships,Machinery,75,47,0.63,14
2021-11-08,Tanker,20020,339,,,96712.0,,LR1,Refined Products,335,52,0.62,2
2021-07-13,Tanker,47293,287,,,287640.0,,Handysize,Crude Oil,149,23,0.77,10
2022-07-29,LPG Carrier,24457,46,,26533.0,,,Typical LPG Carrier,Liquified Petroleum Gas,164,19,0.52,17
2021-08-04,Container Ship,19127,382,,,,10102.0,Feedermax Ships,Chemicals,71,37,0.78,7
2021-03-31,LPG Carrier,38536,351,,37574.0,,,Typical LPG Carrier,Liquified Petroleum Gas,100,30,0.79,6
2023-10-11,LNG Carrier,49612,279,118252.0,,,,Typical LNG Carrier,Liquified Natural Gas,240,48,0.73,12
2023-10-14,LNG Carrier,56245,357,126864.0,,,,Typical LNG Carrier,Liquified Natural Gas,275,48,0.62,9
2022-09-09,Container Ship,23838,260,,,,4008.0,Panamax Ships,Machinery,97,21,0.65,13
2022-11-25,LPG Carrier,20630,128,,15329.0,,,Typical LPG Carrier,Liquified Petroleum Gas,156,38,0.67,17
2021-12-13,Bulk Carrier,15267,323,,,89571.0,,Capesize,Coal,160,35,0.75,8
2023-01-28,LNG Carrier,58449,228,111321.0,,,,Typical LNG Carrier,Liquified Natural Gas,283,50,0.64,12
2022-09-04,Container Ship,27801,372,,,,7527.0,Post-Panamax Ships,Electronics,191,44,0.78,5
2022-05-01,LPG Carrier,23317,414,,71839.0,,,Typical LPG Carrier,Liquified Petroleum Gas,221,33,0.52,9
2021-08-20,LNG Carrier,42226,312,105817.0,,,,Typical LNG Carrier,Liquified Natural Gas,258,40,0.76,3
2021-09-29,LNG Carrier,58783,170,141028.0,,,,Typical LNG Carrier,Liquified Natural Gas,290,48,0.53,3
2022-05-22,Tanker,26564,226,,,64829.0,,VLCC,Crude Oil,181,26,0.63,7
2021-01-12,Tanker,26659,246,,,214536.0,,ULCC,Crude Oil,74,26,0.63,15
2023-07-04,Bulk Carrier,27376,312,,,198815.0,,Panamax,Iron Ore,105,30,0.76,6
2022-04-28,LNG Carrier,51655,420,104415.0,,,,Typical LNG Carrier,Liquified Natural Gas,274,41,0.64,1
2021-09-12,Container Ship,29774,413,,,,7633.0,Feeder Ships,Machinery,157,52,0.56,13
2023-03-26,LPG Carrier,20365,247,,74355.0,,,Typical LPG Carrier,Liquified Petroleum Gas,152,21,0.6,15
2023-04-03,Tanker,19326,248,,,249126.0,,VLCC,Crude Oil,258,65,0.76,16
2021-10-23,Tanker,38813,104,,,269581.0,,Handysize,Refined Products,193,46,0.52,4
2022-01-23,Container Ship,10311,113,,,,4684.0,Feedermax Ships,Machinery,99,26,0.68,15
2021-08-21,LNG Carrier,42545,114,100822.0,,,,Typical LNG Carrier,Liquified Natural Gas,277,41,0.74,16
2023-07-11,LNG Carrier,58128,105,134388.0,,,,Typical LNG Carrier,Liquified Natural Gas,299,45,0.62,6
2023-11-05,Tanker,46238,392,,,184705.0,,Panamax,Refined Products,274,60,0.64,6
2021-08-07,LNG Carrier,56133,364,127755.0,,,,Typical LNG Carrier,Liquified Natural Gas,293,42,0.64,2
2022-03-25,LNG Carrier,53598,302,134264.0,,,,Typical LNG Carrier,Liquified Natural Gas,278,46,0.57,14
2022-09-13,Container Ship,22902,138,,,,11115.0,Feedermax Ships,Consumer Goods,80,49,0.58,16
2021-05-21,LNG Carrier,42877,261,144701.0,,,,Typical LNG Carrier,Liquified Natural Gas,265,50,0.74,18
2022-11-29,LPG Carrier,30035,102,,31420.0,,,Typical LPG Carrier,Liquified Petroleum Gas,211,14,0.74,15
2021-11-13,Tanker,23560,288,,,288944.0,,MR,Crude Oil,277,26,0.65,18
2021-07-01,LNG Carrier,31277,414,147026.0,,,,Typical LNG Carrier,Liquified Natural Gas,214,43,0.71,15
2022-06-20,Container Ship,21475,224,,,,10188.0,Feedermax Ships,Electronics,222,24,0.64,1
2022-12-14,LPG Carrier,31295,158,,22970.0,,,Typical LPG Carrier,Liquified Petroleum Gas,129,19,0.5,4
2022-01-21,LNG Carrier,47842,379,149984.0,,,,Typical LNG Carrier,Liquified Natural Gas,289,47,0.77,12
2022-07-18,LNG Carrier,49612,162,138609.0,,,,Typical LNG Carrier,Liquified Natural Gas,206,44,0.77,6
2021-05-18,LPG Carrier,29331,448,,37545.0,,,Typical LPG Carrier,Liquified Petroleum Gas,166,40,0.66,3
2023-06-18,Bulk Carrier,28621,215,,,24529.0,,Panamax,Coal,212,39,0.53,13
2021-06-10,Bulk Carrier,20499,50,,,63046.0,,Handymax/Supramax,Iron Ore,184,20,0.71,4
2023-11-17,LPG Carrier,41559,320,,15139.0,,,Typical LPG Carrier,Liquified Petroleum Gas,181,22,0.53,6
2021-07-16,Bulk Carrier,16993,140,,,124510.0,,Handysize,Coal,123,48,0.55,12
2023-12-07,LPG Carrier,40993,78,,78806.0,,,Typical LPG Carrier,Liquified Petroleum Gas,161,34,0.8,6
2022-06-25,LPG Carrier,38359,336,,16077.0,,,Typical LPG Carrier,Liquified Petroleum Gas,229,18,0.65,1
2023-01-22,Bulk Carrier,29513,214,,,197040.0,,Panamax,Grain,279,31,0.79,4
2023-09-15,LNG Carrier,54236,181,143148.0,,,,Typical LNG Carrier,Liquified Natural Gas,248,46,0.54,12
2021-03-08,Container Ship,33965,330,,,,12240.0,Panamax Ships,Apparel,91,55,0.7,10
2021-08-17,LNG Carrier,58312,145,106385.0,,,,Typical LNG Carrier,Liquified Natural Gas,255,42,0.56,14
2021-03-09,Bulk Carrier,23467,326,,,76417.0,,Panamax,Iron Ore,238,59,0.78,18
2023-04-16,Bulk Carrier,18866,125,,,80220.0,,Handysize,Coal,242,55,0.75,3
2021-04-16,Tanker,27026,235,,,280164.0,,MR,Refined Products,165,29,0.51,18
2022-05-05,LNG Carrier,47384,431,108914.0,,,,Typical LNG Carrier,Liquified Natural Gas,232,40,0.67,10
2021-06-06,Tanker,48977,305,,,202035.0,,Handysize,Refined Products,134,37,0.63,7
2021-12-12,LPG Carrier,21742,227,,48144.0,,,Typical LPG Carrier,Liquified Petroleum Gas,103,28,0.78,17
2021-11-30,Container Ship,11724,90,,,,6376.0,Post-Panamax Ships,Consumer Goods,363,52,0.64,14
2023-08-15,Tanker,40364,235,,,376493.0,,ULCC,Crude Oil,265,47,0.53,9
2021-12-17,LPG Carrier,29891,62,,50215.0,,,Typical LPG Carrier,Liquified Petroleum Gas,123,23,0.56,12
2021-05-22,LPG Carrier,37847,199,,59585.0,,,Typical LPG Carrier,Liquified Petroleum Gas,178,35,0.76,17
2021-10-22,Bulk Carrier,21098,249,,,148905.0,,Handymax/Supramax,Iron Ore,199,22,0.8,15
2022-12-03,Tanker,17810,255,,,377206.0,,ULCC,Refined Products,314,45,0.68,9
2022-06-22,Container Ship,12121,376,,,,6670.0,Post-Panamax Ships,Apparel,356,27,0.76,3
2023-01-30,Tanker,23630,346,,,123943.0,,LR2,Crude Oil,208,34,0.78,2
2021-05-27,LNG Carrier,46266,390,147321.0,,,,Typical LNG Carrier,Liquified Natural Gas,272,48,0.74,11
2022-07-19,LNG Carrier,52560,337,147707.0,,,,Typical LNG Carrier,Liquified Natural Gas,213,45,0.59,10
2023-08-28,LNG Carrier,36809,109,132141.0,,,,Typical LNG Carrier,Liquified Natural Gas,271,47,0.51,8
2023-09-07,LPG Carrier,22190,441,,30797.0,,,Typical LPG Carrier,Liquified Petroleum Gas,198,35,0.51,15
2023-11-08,Bulk Carrier,27916,58,,,67914.0,,Capesize,Iron Ore,267,56,0.52,16
2022-07-07,LPG Carrier,28350,54,,27261.0,,,Typical LPG Carrier,Liquified Petroleum Gas,166,30,0.55,13
2022-01-02,Container Ship,30081,129,,,,5634.0,Feeder Ships,Machinery,305,17,0.62,7
2024-01-30,Container Ship,29967,67,,,,11833.0,Post-Panamax Ships,Consumer Goods,78,26,0.6,7
2022-12-17,LNG Carrier,52781,51,110991.0,,,,Typical LNG Carrier,Liquified Natural Gas,230,44,0.77,13
2022-01-04,Bulk Carrier,18537,350,,,195784.0,,Handysize,Coal,146,51,0.68,11
2023-08-02,Container Ship,34527,292,,,,6574.0,New Panamax (Neo-Panamax) Ships,Chemicals,209,24,0.61,5
2021-03-11,LNG Carrier,34135,414,102261.0,,,,Typical LNG Carrier,Liquified Natural Gas,209,42,0.79,9
2023-03-25,LNG Carrier,39586,197,119436.0,,,,Typical LNG Carrier,Liquified Natural Gas,222,44,0.63,15
2021-05-28,LPG Carrier,21635,219,,40378.0,,,Typical LPG Carrier,Liquified Petroleum Gas,223,23,0.52,9
2022-08-10,LPG Carrier,40459,283,,13791.0,,,Typical LPG Carrier,Liquified Petroleum Gas,111,18,0.76,15
2023-01-30,LNG Carrier,54406,156,138958.0,,,,Typical LNG Carrier,Liquified Natural Gas,204,49,0.53,10
2023-08-24,LNG Carrier,34897,315,116550.0,,,,Typical LNG Carrier,Liquified Natural Gas,210,48,0.51,9
2022-10-20,LPG Carrier,42510,291,,43935.0,,,Typical LPG Carrier,Liquified Petroleum Gas,200,35,0.77,9
2022-05-05,Container Ship,12466,248,,,,4727.0,Feeder Ships,Chemicals,155,54,0.56,7
2023-02-10,Bulk Carrier,28593,124,,,85587.0,,Panamax,Iron Ore,226,29,0.76,8
2021-07-09,Tanker,44201,197,,,196361.0,,MR,Refined Products,340,43,0.72,9
2022-04-07,Tanker,31990,276,,,368661.0,,Aframax,Refined Products,274,29,0.55,8
2021-09-14,Container Ship,34966,220,,,,8777.0,New Panamax (Neo-Panamax) Ships,Electronics,164,57,0.7,12
2021-01-19,LNG Carrier,52441,266,133375.0,,,,Typical LNG Carrier,Liquified Natural Gas,231,41,0.55,7
2022-03-06,Bulk Carrier,11012,210,,,167672.0,,Panamax,Iron Ore,245,21,0.56,2
2023-12-19,LPG Carrier,21105,218,,35649.0,,,Typical LPG Carrier,Liquified Petroleum Gas,163,25,0.78,17
2022-10-24,Container Ship,33888,163,,,,11159.0,Panamax Ships,Consumer Goods,255,33,0.76,1
2021-04-18,LPG Carrier,35519,229,,61680.0,,,Typical LPG Carrier,Liquified Petroleum Gas,196,18,0.57,18
2024-01-13,LPG Carrier,41953,232,,57387.0,,,Typical LPG Carrier,Liquified Petroleum Gas,168,19,0.77,5
2021-10-24,LPG Carrier,37657,239,,18956.0,,,Typical LPG Carrier,Liquified Petroleum Gas,147,18,0.72,9
2021-07-01,Tanker,19984,225,,,153821.0,,LR1,Crude Oil,279,41,0.64,10
2022-08-10,LNG Carrier,57109,439,148213.0,,,,Typical LNG Carrier,Liquified Natural Gas,288,48,0.59,15
2022-11-01,LPG Carrier,28165,93,,11203.0,,,Typical LPG Carrier,Liquified Petroleum Gas,134,24,0.64,15
2024-01-24,LNG Carrier,53343,145,108390.0,,,,Typical LNG Carrier,Liquified Natural Gas,233,44,0.56,13
2022-03-06,Container Ship,21559,332,,,,4464.0,Feeder Ships,Machinery,153,43,0.57,14
2023-06-25,LNG Carrier,54315,250,111532.0,,,,Typical LNG Carrier,Liquified Natural Gas,271,41,0.55,9
2021-10-07,LNG Carrier,32179,215,117126.0,,,,Typical LNG Carrier,Liquified Natural Gas,300,45,0.71,6
2022-04-02,LNG Carrier,37620,292,110323.0,,,,Typical LNG Carrier,Liquified Natural Gas,264,48,0.78,5
2022-01-09,LPG Carrier,34813,397,,40906.0,,,Typical LPG Carrier,Liquified Petroleum Gas,230,20,0.56,5
2021-10-02,LNG Carrier,46421,255,143696.0,,,,Typical LNG Carrier,Liquified Natural Gas,242,50,0.67,5
2021-09-10,LNG Carrier,48016,134,101499.0,,,,Typical LNG Carrier,Liquified Natural Gas,270,46,0.58,9
2022-05-20,Container Ship,13079,334,,,,6629.0,Feeder Ships,Consumer Goods,272,14,0.71,1
2023-08-15,Tanker,36184,344,,,65308.0,,Suezmax,Refined Products,328,26,0.51,18
2023-10-25,Container Ship,34573,179,,,,6812.0,Feedermax Ships,Electronics,215,53,0.57,17
2022-06-22,LPG Carrier,41551,344,,9136.0,,,Typical LPG Carrier,Liquified Petroleum Gas,139,38,0.72,6
2023-10-21,LPG Carrier,24496,297,,64475.0,,,Typical LPG Carrier,Liquified Petroleum Gas,146,24,0.55,7
2023-03-15,Bulk Carrier,28859,244,,,189198.0,,Capesize,Iron Ore,125,46,0.66,4
2021-12-11,LNG Carrier,53567,383,145286.0,,,,Typical LNG Carrier,Liquified Natural Gas,250,50,0.66,10
2022-10-30,LPG Carrier,23029,99,,20827.0,,,Typical LPG Carrier,Liquified Petroleum Gas,129,15,0.6,5
2022-06-12,Bulk Carrier,16493,269,,,129981.0,,Handysize,Coal,215,48,0.69,18
2021-10-05,Bulk Carrier,16702,104,,,31451.0,,Handysize,Coal,257,46,0.6,18
2021-10-04,LNG Carrier,54956,50,149742.0,,,,Typical LNG Carrier,Liquified Natural Gas,209,42,0.53,11
2023-03-15,LPG Carrier,40112,127,,28111.0,,,Typical LPG Carrier,Liquified Petroleum Gas,105,36,0.67,2
2021-12-26,Bulk Carrier,13707,252,,,198574.0,,Panamax,Iron Ore,144,46,0.78,7
2023-03-03,LNG Carrier,55439,393,109896.0,,,,Typical LNG Carrier,Liquified Natural Gas,245,42,0.75,18
2023-09-28,Tanker,41406,116,,,187927.0,,MR,Crude Oil,246,21,0.51,6
2023-09-05,Bulk Carrier,21531,96,,,47035.0,,Panamax,Iron Ore,184,49,0.64,16
2021-04-07,Container Ship,16415,321,,,,7765.0,Feeder Ships,Electronics,358,60,0.51,9
2021-03-27,Bulk Carrier,25723,102,,,83634.0,,Handymax/Supramax,Coal,263,39,0.54,16
2021-05-09,Container Ship,13358,160,,,,3206.0,Feedermax Ships,Chemicals,195,16,0.76,1
2021-11-16,LPG Carrier,22543,99,,5269.0,,,Typical LPG Carrier,Liquified Petroleum Gas,127,17,0.6,13
2024-01-04,Container Ship,34272,159,,,,4464.0,New Panamax (Neo-Panamax) Ships,Consumer Goods,119,25,0.57,18
2022-09-24,LNG Carrier,49387,192,144401.0,,,,Typical LNG Carrier,Liquified Natural Gas,289,43,0.67,18
2021-02-01,Container Ship,25668,422,,,,11273.0,Post-Panamax Ships,Machinery,153,23,0.75,17
2022-11-18,Bulk Carrier,15925,399,,,54043.0,,Capesize,Grain,128,48,0.58,3
2021-01-09,Tanker,33100,237,,,185591.0,,Handysize,Crude Oil,287,55,0.52,6
2023-04-07,Tanker,21123,77,,,52194.0,,MR,Refined Products,112,55,0.75,15
2023-09-09,LPG Carrier,28562,382,,32236.0,,,Typical LPG Carrier,Liquified Petroleum Gas,177,18,0.52,7
2021-06-10,Container Ship,30450,389,,,,9234.0,New Panamax (Neo-Panamax) Ships,Chemicals,270,18,0.62,3
2023-10-30,LPG Carrier,29793,321,,21087.0,,,Typical LPG Carrier,Liquified Petroleum Gas,187,18,0.78,14
2021-12-30,Bulk Carrier,11955,416,,,132647.0,,Handymax/Supramax,Coal,111,58,0.79,11
2022-09-19,LPG Carrier,32640,229,,15353.0,,,Typical LPG Carrier,Liquified Petroleum Gas,146,23,0.78,3
2023-10-04,Container Ship,24439,250,,,,10007.0,Post-Panamax Ships,Chemicals,213,59,0.64,17
2022-01-07,LPG Carrier,31620,445,,19906.0,,,Typical LPG Carrier,Liquified Petroleum Gas,144,24,0.71,3
2022-03-06,Container Ship,30976,203,,,,5425.0,Post-Panamax Ships,Chemicals,309,35,0.63,17
2022-12-22,Container Ship,10152,422,,,,9674.0,New Panamax (Neo-Panamax) Ships,Chemicals,202,39,0.6,3
2022-03-16,Tanker,24076,108,,,80163.0,,Suezmax,Crude Oil,140,40,0.56,16
2023-05-27,Bulk Carrier,28099,48,,,54005.0,,Capesize,Iron Ore,147,53,0.74,17
2023-02-20,LPG Carrier,33692,193,,23960.0,,,Typical LPG Carrier,Liquified Petroleum Gas,218,20,0.63,2
2023-07-11,Bulk Carrier,23844,208,,,76318.0,,Capesize,Coal,297,55,0.51,8
2021-10-31,LPG Carrier,20437,144,,60086.0,,,Typical LPG Carrier,Liquified Petroleum Gas,104,34,0.62,3
2022-08-15,LNG Carrier,59553,188,103868.0,,,,Typical LNG Carrier,Liquified Natural Gas,243,40,0.75,14
2023-03-04,Tanker,21415,230,,,265248.0,,Panamax,Crude Oil,284,27,0.63,8
2021-04-07,LNG Carrier,37191,320,147170.0,,,,Typical LNG Carrier,Liquified Natural Gas,269,41,0.6,1
2021-10-26,LNG Carrier,27911,117,117844.0,,,,Typical LNG Carrier,Liquified Natural Gas,253,42,0.52,16
2022-08-20,Bulk Carrier,20027,353,,,16745.0,,Handysize,Grain,174,28,0.56,8
2021-01-31,Container Ship,12575,171,,,,7285.0,Post-Panamax Ships,Electronics,106,19,0.52,6
2022-07-03,Tanker,15815,51,,,56175.0,,Suezmax,Refined Products,110,39,0.57,10
2023-12-26,Bulk Carrier,21790,287,,,145436.0,,Handysize,Grain,222,51,0.75,1
2023-04-13,LPG Carrier,25555,180,,61742.0,,,Typical LPG Carrier,Liquified Petroleum Gas,198,34,0.62,18
2021-09-12,Bulk Carrier,29796,195,,,104853.0,,Handymax/Supramax,Iron Ore,208,58,0.79,4
2021-03-12,Tanker,19140,103,,,395633.0,,Panamax,Refined Products,126,40,0.64,17
2022-03-29,LPG Carrier,27686,186,,30694.0,,,Typical LPG Carrier,Liquified Petroleum Gas,116,32,0.74,13
2023-06-29,LNG Carrier,41323,355,119684.0,,,,Typical LNG Carrier,Liquified Natural Gas,235,41,0.59,9
2023-01-15,LPG Carrier,20035,245,,52932.0,,,Typical LPG Carrier,Liquified Petroleum Gas,148,16,0.71,17
2021-12-21,Container Ship,30049,311,,,,3279.0,Feedermax Ships,Machinery,243,56,0.75,12
2021-08-04,Bulk Carrier,21540,77,,,99254.0,,Panamax,Iron Ore,108,46,0.58,14
2022-10-27,LPG Carrier,28874,183,,52511.0,,,Typical LPG Carrier,Liquified Petroleum Gas,188,22,0.67,17
2021-12-05,Bulk Carrier,11666,94,,,42114.0,,Handymax/Supramax,Grain,259,55,0.67,4
2021-12-10,Tanker,31261,356,,,284482.0,,LR1,Crude Oil,302,49,0.78,2
2021-03-03,Container Ship,31126,170,,,,7643.0,Post-Panamax Ships,Consumer Goods,148,55,0.72,2
2022-01-03,Container Ship,13781,432,,,,9243.0,Feeder Ships,Electronics,107,44,0.64,2
2022-01-25,Tanker,23320,197,,,342624.0,,MR,Crude Oil,188,32,0.74,1
2022-05-25,Bulk Carrier,17554,103,,,120606.0,,Handymax/Supramax,Coal,276,55,0.71,14
2023-02-16,Bulk Carrier,21913,252,,,58764.0,,Capesize,Grain,210,31,0.75,6
2022-04-08,LPG Carrier,22906,200,,62755.0,,,Typical LPG Carrier,Liquified Petroleum Gas,100,14,0.54,15
2023-02-05,LNG Carrier,38762,443,129748.0,,,,Typical LNG Carrier,Liquified Natural Gas,241,40,0.53,16
2023-02-27,Tanker,38627,131,,,327022.0,,LR1,Crude Oil,291,29,0.65,16
2022-07-12,Tanker,31986,242,,,137754.0,,VLCC,Crude Oil,125,36,0.77,6
2023-06-09,Container Ship,34198,236,,,,6252.0,New Panamax (Neo-Panamax) Ships,Machinery,376,59,0.63,11
2021-03-29,Tanker,40281,277,,,226117.0,,Aframax,Refined Products,262,56,0.7,5
2023-08-22,LPG Carrier,27700,216,,35104.0,,,Typical LPG Carrier,Liquified Petroleum Gas,199,17,0.8,5
2021-01-23,Bulk Carrier,28801,357,,,45500.0,,Handysize,Iron Ore,120,38,0.64,8
2023-06-01,LNG Carrier,53680,234,102829.0,,,,Typical LNG Carrier,Liquified Natural Gas,291,41,0.63,5
2021-11-09,Tanker,39330,207,,,396958.0,,Suezmax,Refined Products,173,53,0.5,16
2022-03-06,Container Ship,13317,170,,,,7191.0,Feeder Ships,Apparel,340,57,0.73,6
2022-12-19,LPG Carrier,41832,259,,47775.0,,,Typical LPG Carrier,Liquified Petroleum Gas,113,26,0.56,7
2021-12-31,LNG Carrier,34261,288,133474.0,,,,Typical LNG Carrier,Liquified Natural Gas,268,45,0.78,16
2021-07-18,Tanker,39199,356,,,380407.0,,VLCC,Refined Products,323,40,0.56,16
2022-06-05,LNG Carrier,49418,97,114895.0,,,,Typical LNG Carrier,Liquified Natural Gas,257,50,0.64,8
2022-09-20,Tanker,34977,365,,,335455.0,,LR1,Refined Products,329,20,0.71,11
2022-07-06,LNG Carrier,47798,341,126809.0,,,,Typical LNG Carrier,Liquified Natural Gas,203,42,0.76,17
2023-09-19,LNG Carrier,56246,192,114028.0,,,,Typical LNG Carrier,Liquified Natural Gas,236,49,0.57,14
2022-02-15,Container Ship,15872,444,,,,7595.0,Feedermax Ships,Machinery,337,57,0.6,13
2022-12-18,LNG Carrier,28293,329,129116.0,,,,Typical LNG Carrier,Liquified Natural Gas,267,41,0.78,3
2023-01-21,LNG Carrier,39868,234,113922.0,,,,Typical LNG Carrier,Liquified Natural Gas,264,40,0.6,15
2023-06-29,Bulk Carrier,14759,226,,,94107.0,,Capesize,Coal,252,25,0.6,17
2022-02-17,LNG Carrier,34385,48,136131.0,,,,Typical LNG Carrier,Liquified Natural Gas,282,43,0.73,5
2021-10-31,LNG Carrier,45822,116,137385.0,,,,Typical LNG Carrier,Liquified Natural Gas,271,46,0.54,7
2023-09-12,LPG Carrier,29728,278,,62476.0,,,Typical LPG Carrier,Liquified Petroleum Gas,216,33,0.77,6
2022-12-03,LNG Carrier,41137,280,116654.0,,,,Typical LNG Carrier,Liquified Natural Gas,240,49,0.59,17
2021-05-20,Bulk Carrier,19819,430,,,173574.0,,Panamax,Grain,299,47,0.66,14
2021-08-26,Bulk Carrier,14654,390,,,58611.0,,Handysize,Grain,147,37,0.69,12
2022-02-17,Tanker,32843,419,,,155724.0,,Handysize,Crude Oil,188,31,0.55,8
2021-04-01,LPG Carrier,28033,86,,25330.0,,,Typical LPG Carrier,Liquified Petroleum Gas,127,24,0.79,14
2021-10-07,LNG Carrier,41061,271,113678.0,,,,Typical LNG Carrier,Liquified Natural Gas,239,42,0.54,7
2022-05-04,Tanker,27062,444,,,281414.0,,ULCC,Crude Oil,108,37,0.59,11
2022-09-01,Tanker,34677,313,,,325035.0,,VLCC,Refined Products,119,62,0.77,6
2023-01-04,Container Ship,32253,122,,,,5323.0,Feeder Ships,Electronics,231,36,0.51,1
2021-02-10,Bulk Carrier,22504,146,,,75141.0,,Panamax,Grain,255,52,0.6,7
2022-05-03,LPG Carrier,23074,410,,69269.0,,,Typical LPG Carrier,Liquified Petroleum Gas,164,26,0.72,8
2021-06-07,Container Ship,13176,338,,,,13412.0,Panamax Ships,Apparel,254,21,0.68,17
2023-05-08,Tanker,24426,420,,,122894.0,,Handysize,Crude Oil,316,24,0.52,13
2021-06-06,Tanker,24601,140,,,360940.0,,LR2,Crude Oil,304,40,0.8,18
2023-08-11,Bulk Carrier,17353,112,,,24835.0,,Handymax/Supramax,Coal,252,47,0.75,16
2022-01-30,LPG Carrier,39122,439,,27607.0,,,Typical LPG Carrier,Liquified Petroleum Gas,207,18,0.65,17
2022-01-17,LNG Carrier,28535,433,101990.0,,,,Typical LNG Carrier,Liquified Natural Gas,298,49,0.53,15
2022-07-10,LPG Carrier,34023,87,,63656.0,,,Typical LPG Carrier,Liquified Petroleum Gas,193,19,0.61,2
2021-01-26,Tanker,21198,239,,,219055.0,,Panamax,Refined Products,101,54,0.61,6
2023-09-29,LNG Carrier,45203,120,132232.0,,,,Typical LNG Carrier,Liquified Natural Gas,272,47,0.69,17
2021-03-04,LNG Carrier,57836,124,128294.0,,,,Typical LNG Carrier,Liquified Natural Gas,262,40,0.56,2
2022-01-30,LPG Carrier,41085,191,,25388.0,,,Typical LPG Carrier,Liquified Petroleum Gas,220,35,0.65,5
2023-05-06,LNG Carrier,46946,193,118836.0,,,,Typical LNG Carrier,Liquified Natural Gas,282,50,0.78,15
2021-04-11,LNG Carrier,40694,176,148529.0,,,,Typical LNG Carrier,Liquified Natural Gas,202,45,0.73,6
2021-01-23,LPG Carrier,40716,421,,7707.0,,,Typical LPG Carrier,Liquified Petroleum Gas,100,16,0.64,6
2022-03-03,Container Ship,24476,437,,,,6542.0,Panamax Ships,Electronics,184,38,0.71,2
2023-05-28,Tanker,46777,358,,,375277.0,,Handysize,Crude Oil,113,20,0.66,12
2021-11-06,Bulk Carrier,23564,353,,,72930.0,,Capesize,Grain,139,47,0.77,8
2022-08-29,Tanker,40042,211,,,243113.0,,LR2,Refined Products,115,42,0.68,6
2022-04-30,Bulk Carrier,21965,313,,,89206.0,,Panamax,Grain,273,42,0.55,11
2021-01-30,LNG Carrier,57174,327,114221.0,,,,Typical LNG Carrier,Liquified Natural Gas,298,42,0.5,11
2022-11-15,Container Ship,19199,76,,,,11311.0,Feedermax Ships,Electronics,206,17,0.69,5
2021-05-08,LNG Carrier,53311,383,138032.0,,,,Typical LNG Carrier,Liquified Natural Gas,223,41,0.58,15
2022-09-16,Bulk Carrier,19695,287,,,196511.0,,Handysize,Grain,268,54,0.64,7
2023-07-07,Bulk Carrier,15783,62,,,166487.0,,Capesize,Iron Ore,112,29,0.55,16
2022-10-26,LNG Carrier,33042,294,105321.0,,,,Typical LNG Carrier,Liquified Natural Gas,264,40,0.74,6
2021-03-24,Tanker,32525,366,,,93398.0,,Panamax,Crude Oil,131,24,0.78,11
2022-06-28,Bulk Carrier,12644,200,,,96671.0,,Capesize,Iron Ore,172,52,0.74,17
2021-01-18,Container Ship,11908,218,,,,6951.0,New Panamax (Neo-Panamax) Ships,Machinery,212,35,0.74,17
