Charter Date,Vessel Type,Route ID,Charter Price ($/day),Duration (days),Cargo Type/Use Case,Capacity/Bollard Pull,daily_consumption,Distance (nm),Port Fees ($),Average Speed (knots)
2021-08-30,Suezmax,STS2,9541,0.04807692307692307,Refined Products,141533,40,15,0,13.0
2023-12-04,MR,TC23,7072,1.736111111111111,Gasoline,44284,25,500,8000,12.0
2022-11-29,MR,TC6,5731,4.166666666666667,Gasoline,46408,25,1200,10000,12.0
2021-11-16,Suezmax,TD20,9954,13.782051282051283,Refined Products,140008,40,4300,35000,13.0
2021-06-03,VLCC,TD15,5831,32.738095238095234,Crude Oil,301640,55,11000,60000,14.0
2022-10-08,MR,TC11,5409,9.722222222222223,Gasoline,47697,25,2800,18000,12.0
2021-01-29,MR,TC2_37,5060,10.416666666666666,Diesel,42194,25,3000,25000,12.0
2023-10-20,Suezmax,TD20,8988,13.782051282051283,Crude Oil,147023,40,4300,35000,13.0
2021-03-26,LR1,TC5,7787,18.666666666666668,Refined Products,60262,35,5600,30000,12.5
2023-11-30,LR1,TC1,8703,18.666666666666668,Refined Products,61368,35,5600,30000,12.5
2023-01-14,Suezmax,TD6,7266,3.8461538461538463,Crude Oil,140880,40,1200,12000,13.0
2021-12-04,LR1,TC1,9732,18.666666666666668,Refined Products,63183,35,5600,30000,12.5
2021-08-18,MR,TC11,9296,9.722222222222223,Gasoline,48807,25,2800,18000,12.0
2024-01-07,MR,TC11,6955,9.722222222222223,Diesel,43254,25,2800,18000,12.0
2022-08-22,MR,STS3,5959,0.041666666666666664,Gasoline,46971,25,12,0,12.0
2023-08-20,LR1,TC5,6808,18.666666666666668,Refined Products,61065,35,5600,30000,12.5
2022-06-21,Aframax,TD19,6567,2.777777777777778,Crude Oil,97365,30,800,15000,12.0
2021-06-11,MR,STS1,8558,0.034722222222222224,Gasoline,40838,25,10,0,12.0
2022-12-18,VLCC,TD3C,9975,19.345238095238095,Crude Oil,308722,55,6500,50000,14.0
2021-09-22,Aframax,TD8,7230,15.972222222222221,Fuel Oil,101011,30,4600,30000,12.0
2021-02-08,Aframax,TD19,8724,2.777777777777778,Fuel Oil,103742,30,800,15000,12.0
2021-11-11,MR,TC14,5352,13.888888888888888,Diesel,43441,25,4000,22000,12.0
2023-05-01,MR,TC6,8195,4.166666666666667,Diesel,46902,25,1200,10000,12.0
2022-02-14,VLCC,TD15,5277,32.738095238095234,Crude Oil,305514,55,11000,60000,14.0
2021-05-15,MR,TC2_37,8680,10.416666666666666,Diesel,48642,25,3000,25000,12.0
2022-07-23,VLCC,STS3,5558,0.03571428571428571,Crude Oil,312523,55,12,0,14.0
2022-01-02,VLCC,TD15,9481,32.738095238095234,Crude Oil,312381,55,11000,60000,14.0
2024-01-03,MR,TC23,6485,1.736111111111111,Gasoline,46827,25,500,8000,12.0
2021-10-08,Suezmax,TD6,9822,3.8461538461538463,Crude Oil,144776,40,1200,12000,13.0
2021-09-07,Aframax,STS3,7555,0.041666666666666664,Fuel Oil,103575,30,12,0,12.0
2022-12-07,LR1,TC5,5802,18.666666666666668,Refined Products,55635,35,5600,30000,12.5
2023-03-23,MR,TC14,5535,13.888888888888888,Gasoline,46028,25,4000,22000,12.0
2021-04-03,MR,TC14,6328,13.888888888888888,Diesel,40749,25,4000,22000,12.0
2021-09-06,MR,TC2_37,8194,10.416666666666666,Diesel,46491,25,3000,25000,12.0
2022-11-18,VLCC,TD15,6845,32.738095238095234,Crude Oil,310713,55,11000,60000,14.0
2021-10-17,LR2,TC5,8876,17.94871794871795,Refined Products,78408,40,5600,30000,13.0
2022-06-01,MR,STS1,7031,0.034722222222222224,Gasoline,43963,25,10,0,12.0
2021-09-12,Suezmax,STS2,8645,0.04807692307692307,Crude Oil,142693,40,15,0,13.0
2022-07-24,Aframax,TD8,8212,15.972222222222221,Crude Oil,96284,30,4600,30000,12.0
2023-03-18,Suezmax,TD20,8546,13.782051282051283,Refined Products,143691,40,4300,35000,13.0
2021-11-02,MR,TC23,5425,1.736111111111111,Diesel,40580,25,500,8000,12.0
2021-10-19,LR2,TC7,7287,11.85897435897436,Refined Products,78143,40,3700,20000,13.0
2021-04-12,LR1,TC7,7041,12.333333333333334,Refined Products,55130,35,3700,20000,12.5
2021-05-22,LR1,TC5,9568,18.666666666666668,Refined Products,62513,35,5600,30000,12.5
2023-09-26,VLCC,TD3C,9981,19.345238095238095,Crude Oil,311879,55,6500,50000,14.0
2022-11-14,Suezmax,TD6,6113,3.8461538461538463,Crude Oil,143236,40,1200,12000,13.0
2023-11-26,Suezmax,STS2,5835,0.04807692307692307,Crude Oil,141782,40,15,0,13.0
2021-07-07,LR1,TC7,6327,12.333333333333334,Refined Products,55373,35,3700,20000,12.5
2023-01-16,Aframax,TD19,5305,2.777777777777778,Crude Oil,102920,30,800,15000,12.0
2021-03-29,MR,TC23,7594,1.736111111111111,Gasoline,48394,25,500,8000,12.0
2022-06-28,VLCC,STS1,6221,0.029761904761904764,Crude Oil,312156,55,10,0,14.0
2021-02-15,MR,TC11,9387,9.722222222222223,Diesel,49424,25,2800,18000,12.0
2023-10-29,MR,TC2_37,8883,10.416666666666666,Diesel,45752,25,3000,25000,12.0
2022-04-24,MR,TC23,8280,1.736111111111111,Diesel,43276,25,500,8000,12.0
2023-04-20,MR,TC14,8386,13.888888888888888,Gasoline,46742,25,4000,22000,12.0
2023-10-23,LR1,TC5,8951,18.666666666666668,Refined Products,61233,35,5600,30000,12.5
2023-03-03,MR,TC2_37,9421,10.416666666666666,Diesel,40330,25,3000,25000,12.0
2021-02-27,MR,TC14,5860,13.888888888888888,Diesel,43607,25,4000,22000,12.0
2021-05-20,LR1,TC5,7298,18.666666666666668,Refined Products,58234,35,5600,30000,12.5
2022-06-25,LR2,TC7,7969,11.85897435897436,Refined Products,78823,40,3700,20000,13.0
2021-12-06,VLCC,TD15,5930,32.738095238095234,Crude Oil,312180,55,11000,60000,14.0
2021-02-09,VLCC,TD15,5202,32.738095238095234,Crude Oil,314133,55,11000,60000,14.0
2021-03-02,MR,TC2_37,7103,10.416666666666666,Diesel,48285,25,3000,25000,12.0
2023-02-24,MR,TC6,5229,4.166666666666667,Gasoline,48755,25,1200,10000,12.0
2023-07-07,Aframax,TD19,5479,2.777777777777778,Fuel Oil,100814,30,800,15000,12.0
2022-01-25,MR,TC2_37,5046,10.416666666666666,Diesel,48882,25,3000,25000,12.0
2023-11-13,MR,TC11,6349,9.722222222222223,Gasoline,44016,25,2800,18000,12.0
2022-12-07,LR2,TC7,8004,11.85897435897436,Refined Products,78335,40,3700,20000,13.0
2021-01-20,MR,TC6,7647,4.166666666666667,Gasoline,45143,25,1200,10000,12.0
2022-02-20,VLCC,TD3C,5782,19.345238095238095,Crude Oil,302169,55,6500,50000,14.0
2021-07-09,Aframax,STS2,6071,0.052083333333333336,Crude Oil,102585,30,15,0,12.0
2021-09-12,Suezmax,TD20,6933,13.782051282051283,Crude Oil,148642,40,4300,35000,13.0
2022-07-20,VLCC,STS3,9648,0.03571428571428571,Crude Oil,314016,55,12,0,14.0
2022-09-15,Suezmax,TD20,9794,13.782051282051283,Refined Products,143374,40,4300,35000,13.0
2023-12-24,MR,TC23,7350,1.736111111111111,Diesel,48580,25,500,8000,12.0
2021-03-16,MR,TC14,9291,13.888888888888888,Diesel,47330,25,4000,22000,12.0
2022-01-29,Suezmax,TD20,7710,13.782051282051283,Refined Products,142866,40,4300,35000,13.0
2023-09-24,Suezmax,TD6,6265,3.8461538461538463,Crude Oil,144099,40,1200,12000,13.0
2022-11-27,VLCC,TD15,9090,32.738095238095234,Crude Oil,305908,55,11000,60000,14.0
2022-09-23,LR1,TC7,7303,12.333333333333334,Refined Products,56084,35,3700,20000,12.5
2021-01-14,MR,TC11,8302,9.722222222222223,Gasoline,42739,25,2800,18000,12.0
2023-05-20,LR1,TC1,7864,18.666666666666668,Refined Products,60354,35,5600,30000,12.5
2023-08-03,MR,TC11,7062,9.722222222222223,Diesel,48052,25,2800,18000,12.0
2023-02-24,LR2,TC5,9217,17.94871794871795,Refined Products,81034,40,5600,30000,13.0
2023-07-26,MR,TC23,9357,1.736111111111111,Diesel,49865,25,500,8000,12.0
2022-10-19,VLCC,TD3C,8872,19.345238095238095,Crude Oil,315312,55,6500,50000,14.0
2021-02-07,LR1,TC5,5034,18.666666666666668,Refined Products,55565,35,5600,30000,12.5
2021-06-22,MR,TC6,7342,4.166666666666667,Diesel,44693,25,1200,10000,12.0
2021-09-23,Aframax,TD19,9024,2.777777777777778,Fuel Oil,98111,30,800,15000,12.0
2021-08-25,MR,TC23,8168,1.736111111111111,Gasoline,43790,25,500,8000,12.0
2022-05-22,LR2,TC1,9236,17.94871794871795,Refined Products,83980,40,5600,30000,13.0
2021-06-12,Aframax,TD8,7449,15.972222222222221,Crude Oil,103149,30,4600,30000,12.0
2021-07-19,Aframax,TD19,7394,2.777777777777778,Crude Oil,97958,30,800,15000,12.0
2022-01-31,VLCC,TD3C,9837,19.345238095238095,Crude Oil,311105,55,6500,50000,14.0
2021-02-25,Suezmax,STS2,9017,0.04807692307692307,Crude Oil,145996,40,15,0,13.0
2023-10-02,MR,TC2_37,8485,10.416666666666666,Gasoline,44822,25,3000,25000,12.0
2021-01-11,Aframax,STS2,9933,0.052083333333333336,Crude Oil,101054,30,15,0,12.0
2021-04-24,MR,TC11,7075,9.722222222222223,Diesel,41463,25,2800,18000,12.0
2021-01-06,LR1,TC7,5733,12.333333333333334,Refined Products,64601,35,3700,20000,12.5
2021-01-09,MR,TC2_37,9271,10.416666666666666,Diesel,40076,25,3000,25000,12.0
2021-11-01,MR,TC23,7816,1.736111111111111,Diesel,44575,25,500,8000,12.0
2022-04-09,LR2,TC1,8762,17.94871794871795,Refined Products,77208,40,5600,30000,13.0
2023-02-25,VLCC,STS1,7228,0.029761904761904764,Crude Oil,314862,55,10,0,14.0
2023-05-03,LR1,TC1,5884,18.666666666666668,Refined Products,55655,35,5600,30000,12.5
2022-03-16,LR2,TC1,6538,17.94871794871795,Refined Products,82392,40,5600,30000,13.0
2023-04-15,VLCC,TD15,6941,32.738095238095234,Crude Oil,305972,55,11000,60000,14.0
2022-05-30,LR1,TC1,6516,18.666666666666668,Refined Products,56637,35,5600,30000,12.5
2023-12-19,LR1,TC5,9877,18.666666666666668,Refined Products,57173,35,5600,30000,12.5
2022-05-16,MR,TC14,6284,13.888888888888888,Diesel,45101,25,4000,22000,12.0
2022-08-02,Suezmax,TD20,6923,13.782051282051283,Crude Oil,140400,40,4300,35000,13.0
2022-05-11,VLCC,TD3C,9557,19.345238095238095,Crude Oil,313034,55,6500,50000,14.0
2021-12-07,MR,TC11,7965,9.722222222222223,Diesel,46352,25,2800,18000,12.0
2023-01-17,LR2,TC5,8798,17.94871794871795,Refined Products,84245,40,5600,30000,13.0
2023-03-02,Aframax,STS3,6881,0.041666666666666664,Crude Oil,98916,30,12,0,12.0
2022-01-01,MR,TC23,5884,1.736111111111111,Gasoline,46594,25,500,8000,12.0
2021-03-31,MR,TC14,6252,13.888888888888888,Gasoline,43168,25,4000,22000,12.0
2021-05-02,LR2,TC7,8870,11.85897435897436,Refined Products,77573,40,3700,20000,13.0
2021-09-21,MR,TC14,7152,13.888888888888888,Gasoline,49336,25,4000,22000,12.0
2022-06-26,Aframax,TD19,8269,2.777777777777778,Crude Oil,101734,30,800,15000,12.0
2022-02-22,Aframax,TD8,9418,15.972222222222221,Crude Oil,96413,30,4600,30000,12.0
2021-09-21,Aframax,STS2,7870,0.052083333333333336,Fuel Oil,101019,30,15,0,12.0
2022-02-23,VLCC,TD3C,6174,19.345238095238095,Crude Oil,303888,55,6500,50000,14.0
2021-01-28,Suezmax,TD6,7701,3.8461538461538463,Crude Oil,143975,40,1200,12000,13.0
2023-07-22,Aframax,STS3,6746,0.041666666666666664,Fuel Oil,103157,30,12,0,12.0
2022-07-24,VLCC,TD15,6834,32.738095238095234,Crude Oil,311430,55,11000,60000,14.0
2021-12-08,Aframax,STS3,5072,0.041666666666666664,Fuel Oil,98437,30,12,0,12.0
2023-03-28,MR,TC11,5194,9.722222222222223,Diesel,48617,25,2800,18000,12.0
2023-05-14,MR,TC6,5731,4.166666666666667,Diesel,44762,25,1200,10000,12.0
2021-11-30,Aframax,STS3,5525,0.041666666666666664,Fuel Oil,104403,30,12,0,12.0
2023-10-08,Aframax,TD19,6263,2.777777777777778,Crude Oil,104827,30,800,15000,12.0
2023-11-10,LR2,TC5,9376,17.94871794871795,Refined Products,81963,40,5600,30000,13.0
2022-12-12,LR2,TC5,9652,17.94871794871795,Refined Products,84505,40,5600,30000,13.0
2021-01-01,MR,TC23,8392,1.736111111111111,Diesel,49580,25,500,8000,12.0
2022-09-17,Suezmax,STS2,5521,0.04807692307692307,Crude Oil,149636,40,15,0,13.0
2023-07-12,MR,TC14,7828,13.888888888888888,Diesel,42873,25,4000,22000,12.0
2022-09-18,Aframax,STS1,6652,0.034722222222222224,Fuel Oil,96268,30,10,0,12.0
2022-12-23,MR,STS3,8057,0.041666666666666664,Diesel,40318,25,12,0,12.0
2022-02-13,Suezmax,STS2,9667,0.04807692307692307,Refined Products,141307,40,15,0,13.0
2021-11-28,MR,TC23,7206,1.736111111111111,Diesel,44115,25,500,8000,12.0
2022-10-28,MR,TC2_37,5667,10.416666666666666,Gasoline,43193,25,3000,25000,12.0
2023-09-08,MR,TC14,5810,13.888888888888888,Diesel,47972,25,4000,22000,12.0
2021-10-06,Suezmax,TD20,6235,13.782051282051283,Refined Products,143652,40,4300,35000,13.0
2022-03-30,MR,TC6,6850,4.166666666666667,Gasoline,40039,25,1200,10000,12.0
2023-03-20,Aframax,STS1,8165,0.034722222222222224,Crude Oil,102988,30,10,0,12.0
2023-12-18,MR,TC2_37,9353,10.416666666666666,Gasoline,40597,25,3000,25000,12.0
2023-02-22,VLCC,TD15,6572,32.738095238095234,Crude Oil,307391,55,11000,60000,14.0
2021-01-23,MR,STS3,6207,0.041666666666666664,Diesel,43703,25,12,0,12.0
2021-02-19,Suezmax,TD20,6186,13.782051282051283,Refined Products,149964,40,4300,35000,13.0
2022-08-26,Aframax,TD8,5711,15.972222222222221,Crude Oil,101008,30,4600,30000,12.0
2022-01-07,Suezmax,TD20,6336,13.782051282051283,Crude Oil,149705,40,4300,35000,13.0
2021-01-05,MR,TC11,6447,9.722222222222223,Diesel,42495,25,2800,18000,12.0
2021-03-12,MR,TC11,5534,9.722222222222223,Diesel,42248,25,2800,18000,12.0
2022-08-29,Suezmax,TD20,5837,13.782051282051283,Crude Oil,144449,40,4300,35000,13.0
2023-08-09,Aframax,TD19,5803,2.777777777777778,Crude Oil,103805,30,800,15000,12.0
2023-06-10,Aframax,TD8,7032,15.972222222222221,Fuel Oil,95587,30,4600,30000,12.0
2021-12-20,Aframax,STS3,5645,0.041666666666666664,Fuel Oil,98725,30,12,0,12.0
2021-05-13,Suezmax,TD20,7666,13.782051282051283,Crude Oil,149927,40,4300,35000,13.0
2022-09-25,MR,TC23,7258,1.736111111111111,Gasoline,41404,25,500,8000,12.0
2023-10-29,Aframax,TD8,5752,15.972222222222221,Crude Oil,95765,30,4600,30000,12.0
2021-10-30,MR,TC2_37,7206,10.416666666666666,Gasoline,45626,25,3000,25000,12.0
2023-08-18,Aframax,TD19,6259,2.777777777777778,Crude Oil,103550,30,800,15000,12.0
2021-03-03,Suezmax,TD20,8259,13.782051282051283,Refined Products,145681,40,4300,35000,13.0
2023-08-30,LR1,TC1,5841,18.666666666666668,Refined Products,57886,35,5600,30000,12.5
2023-04-24,Aframax,TD8,9383,15.972222222222221,Fuel Oil,95458,30,4600,30000,12.0
2023-07-10,LR2,TC5,9831,17.94871794871795,Refined Products,82369,40,5600,30000,13.0
2022-06-02,Suezmax,TD6,9438,3.8461538461538463,Refined Products,146217,40,1200,12000,13.0
2023-08-26,VLCC,STS3,8101,0.03571428571428571,Crude Oil,310478,55,12,0,14.0
2024-01-09,Aframax,TD19,8282,2.777777777777778,Crude Oil,99497,30,800,15000,12.0
2022-05-25,Suezmax,STS2,5675,0.04807692307692307,Crude Oil,149664,40,15,0,13.0
2021-10-21,MR,TC2_37,8212,10.416666666666666,Diesel,46044,25,3000,25000,12.0
2021-07-29,Aframax,STS2,9903,0.052083333333333336,Crude Oil,95261,30,15,0,12.0
2022-02-28,VLCC,TD15,5657,32.738095238095234,Crude Oil,311827,55,11000,60000,14.0
2022-01-18,Aframax,TD19,8108,2.777777777777778,Fuel Oil,97324,30,800,15000,12.0
2023-12-28,Aframax,TD8,7060,15.972222222222221,Crude Oil,103157,30,4600,30000,12.0
2022-03-10,Aframax,TD19,5925,2.777777777777778,Crude Oil,97393,30,800,15000,12.0
2023-10-18,VLCC,TD15,9438,32.738095238095234,Crude Oil,300915,55,11000,60000,14.0
2021-05-06,VLCC,TD3C,7657,19.345238095238095,Crude Oil,303591,55,6500,50000,14.0
2021-03-03,MR,TC23,6795,1.736111111111111,Gasoline,44425,25,500,8000,12.0
2023-01-23,Aframax,TD19,7776,2.777777777777778,Fuel Oil,95997,30,800,15000,12.0
2021-10-01,MR,TC14,7787,13.888888888888888,Gasoline,47206,25,4000,22000,12.0
2022-08-11,VLCC,TD3C,6996,19.345238095238095,Crude Oil,306622,55,6500,50000,14.0
2022-02-19,LR2,TC7,9248,11.85897435897436,Refined Products,82052,40,3700,20000,13.0
2023-12-29,Aframax,TD8,5116,15.972222222222221,Crude Oil,97636,30,4600,30000,12.0
2023-07-29,Aframax,TD19,6385,2.777777777777778,Crude Oil,102152,30,800,15000,12.0
2023-04-07,MR,TC2_37,8692,10.416666666666666,Gasoline,40627,25,3000,25000,12.0
2022-05-27,MR,TC6,8324,4.166666666666667,Diesel,45662,25,1200,10000,12.0
2023-08-15,MR,TC2_37,8344,10.416666666666666,Gasoline,46419,25,3000,25000,12.0
2023-02-02,Suezmax,TD6,6896,3.8461538461538463,Refined Products,146790,40,1200,12000,13.0
2021-05-27,MR,TC11,9426,9.722222222222223,Gasoline,40748,25,2800,18000,12.0
2021-01-18,Aframax,TD19,9044,2.777777777777778,Crude Oil,103490,30,800,15000,12.0
2021-11-27,Suezmax,TD6,6153,3.8461538461538463,Refined Products,149723,40,1200,12000,13.0
2023-02-20,VLCC,TD15,7430,32.738095238095234,Crude Oil,312044,55,11000,60000,14.0
2023-12-08,Aframax,TD8,9783,15.972222222222221,Fuel Oil,96372,30,4600,30000,12.0
2022-10-13,Aframax,TD19,7482,2.777777777777778,Fuel Oil,99733,30,800,15000,12.0
2022-01-25,VLCC,STS1,5339,0.029761904761904764,Crude Oil,300645,55,10,0,14.0
2021-06-07,MR,TC6,7101,4.166666666666667,Gasoline,40376,25,1200,10000,12.0
2023-01-24,MR,TC23,8934,1.736111111111111,Gasoline,49731,25,500,8000,12.0
2023-10-02,Aframax,TD19,6718,2.777777777777778,Crude Oil,103503,30,800,15000,12.0
2023-09-27,MR,TC11,9227,9.722222222222223,Diesel,46722,25,2800,18000,12.0
2021-03-09,MR,TC11,9356,9.722222222222223,Diesel,42628,25,2800,18000,12.0
2022-04-28,MR,TC23,8465,1.736111111111111,Gasoline,41223,25,500,8000,12.0
2022-03-09,LR2,TC5,7041,17.94871794871795,Refined Products,80047,40,5600,30000,13.0
2021-06-11,Aframax,TD19,9918,2.777777777777778,Crude Oil,101419,30,800,15000,12.0
2022-12-24,Aframax,TD8,9088,15.972222222222221,Fuel Oil,97659,30,4600,30000,12.0
2024-01-26,Suezmax,TD6,9307,3.8461538461538463,Crude Oil,149874,40,1200,12000,13.0
2023-04-04,MR,TC14,5930,13.888888888888888,Gasoline,42091,25,4000,22000,12.0
2021-02-11,Suezmax,STS2,8718,0.04807692307692307,Refined Products,145397,40,15,0,13.0
2023-12-31,VLCC,STS3,8582,0.03571428571428571,Crude Oil,317384,55,12,0,14.0
2021-02-23,MR,TC14,9590,13.888888888888888,Diesel,48099,25,4000,22000,12.0
2021-10-09,MR,TC23,5266,1.736111111111111,Diesel,44449,25,500,8000,12.0
2022-09-27,MR,TC2_37,9999,10.416666666666666,Gasoline,46859,25,3000,25000,12.0
2022-05-09,LR2,TC7,6917,11.85897435897436,Refined Products,77481,40,3700,20000,13.0
2022-04-11,MR,TC6,9937,4.166666666666667,Diesel,40498,25,1200,10000,12.0
2022-09-10,MR,TC14,6387,13.888888888888888,Gasoline,40340,25,4000,22000,12.0
2022-06-02,MR,TC2_37,8879,10.416666666666666,Gasoline,44096,25,3000,25000,12.0
2021-10-24,LR1,TC7,7245,12.333333333333334,Refined Products,60229,35,3700,20000,12.5
2023-04-22,LR1,TC5,6281,18.666666666666668,Refined Products,64277,35,5600,30000,12.5
2021-08-18,LR1,TC7,5661,12.333333333333334,Refined Products,59877,35,3700,20000,12.5
2023-11-17,VLCC,STS1,8053,0.029761904761904764,Crude Oil,316340,55,10,0,14.0
2023-06-28,Suezmax,TD20,5318,13.782051282051283,Refined Products,144893,40,4300,35000,13.0
2023-01-27,VLCC,TD15,8849,32.738095238095234,Crude Oil,300258,55,11000,60000,14.0
2022-05-26,Aframax,STS2,7092,0.052083333333333336,Fuel Oil,100774,30,15,0,12.0
2021-02-09,Aframax,TD8,5326,15.972222222222221,Fuel Oil,103710,30,4600,30000,12.0
2021-11-11,LR1,TC1,8380,18.666666666666668,Refined Products,60609,35,5600,30000,12.5
2023-08-31,Suezmax,TD20,5283,13.782051282051283,Crude Oil,146445,40,4300,35000,13.0
2022-09-15,LR1,TC7,9744,12.333333333333334,Refined Products,59825,35,3700,20000,12.5
2022-03-06,VLCC,TD3C,8174,19.345238095238095,Crude Oil,304455,55,6500,50000,14.0
2021-01-03,VLCC,TD15,8893,32.738095238095234,Crude Oil,303182,55,11000,60000,14.0
2023-05-28,Aframax,STS1,9913,0.034722222222222224,Crude Oil,99716,30,10,0,12.0
2022-03-30,Aframax,TD19,5847,2.777777777777778,Fuel Oil,95250,30,800,15000,12.0
2023-12-15,MR,TC23,8905,1.736111111111111,Diesel,46637,25,500,8000,12.0
2024-01-03,Aframax,STS3,7690,0.041666666666666664,Crude Oil,103220,30,12,0,12.0
2022-03-21,MR,TC6,5266,4.166666666666667,Diesel,49547,25,1200,10000,12.0
2024-01-19,MR,TC2_37,9656,10.416666666666666,Gasoline,46122,25,3000,25000,12.0
2022-07-17,Aframax,STS3,8077,0.041666666666666664,Crude Oil,95727,30,12,0,12.0
2022-02-04,LR1,TC7,5200,12.333333333333334,Refined Products,60401,35,3700,20000,12.5
2023-08-11,Aframax,TD19,5464,2.777777777777778,Crude Oil,104632,30,800,15000,12.0
2022-06-22,MR,TC11,6934,9.722222222222223,Gasoline,43587,25,2800,18000,12.0
2023-02-27,VLCC,TD15,6741,32.738095238095234,Crude Oil,317632,55,11000,60000,14.0
2023-05-24,VLCC,TD3C,6422,19.345238095238095,Crude Oil,308838,55,6500,50000,14.0
2022-12-01,Aframax,STS1,7045,0.034722222222222224,Fuel Oil,95502,30,10,0,12.0
2023-08-27,MR,TC23,8943,1.736111111111111,Gasoline,44702,25,500,8000,12.0
2024-01-20,LR2,TC1,7188,17.94871794871795,Refined Products,76699,40,5600,30000,13.0
2022-07-27,Aframax,STS3,7627,0.041666666666666664,Crude Oil,102511,30,12,0,12.0
2022-07-22,MR,TC23,9121,1.736111111111111,Diesel,41935,25,500,8000,12.0
2023-05-18,MR,STS3,8223,0.041666666666666664,Gasoline,47021,25,12,0,12.0
2023-02-09,Aframax,TD19,9803,2.777777777777778,Crude Oil,95784,30,800,15000,12.0
2023-01-28,VLCC,STS1,8299,0.029761904761904764,Crude Oil,315145,55,10,0,14.0
2021-05-18,MR,TC23,5019,1.736111111111111,Diesel,44729,25,500,8000,12.0
2022-11-19,LR2,TC1,8158,17.94871794871795,Refined Products,84085,40,5600,30000,13.0
2021-06-11,LR1,TC1,8390,18.666666666666668,Refined Products,64741,35,5600,30000,12.5
2021-10-29,Aframax,TD19,9497,2.777777777777778,Crude Oil,100959,30,800,15000,12.0
2023-05-16,Aframax,TD19,5005,2.777777777777778,Fuel Oil,95893,30,800,15000,12.0
2022-06-12,MR,TC6,5671,4.166666666666667,Diesel,46100,25,1200,10000,12.0
2022-04-24,MR,TC23,9365,1.736111111111111,Diesel,40859,25,500,8000,12.0
2024-01-20,LR1,TC1,8277,18.666666666666668,Refined Products,58823,35,5600,30000,12.5
2023-06-07,MR,TC23,9446,1.736111111111111,Gasoline,44889,25,500,8000,12.0
2023-07-10,VLCC,STS3,6571,0.03571428571428571,Crude Oil,318368,55,12,0,14.0
2022-12-09,MR,TC14,6680,13.888888888888888,Gasoline,41464,25,4000,22000,12.0
2022-05-09,Aframax,STS3,8949,0.041666666666666664,Fuel Oil,96603,30,12,0,12.0
2021-11-05,MR,TC6,6004,4.166666666666667,Diesel,47011,25,1200,10000,12.0
2021-09-15,Suezmax,TD20,5719,13.782051282051283,Refined Products,142867,40,4300,35000,13.0
2021-10-04,MR,TC11,8687,9.722222222222223,Gasoline,43206,25,2800,18000,12.0
2021-06-05,Suezmax,STS2,9405,0.04807692307692307,Refined Products,142631,40,15,0,13.0
2022-01-05,LR2,TC7,8211,11.85897435897436,Refined Products,78808,40,3700,20000,13.0
2023-06-16,MR,TC6,5391,4.166666666666667,Gasoline,46080,25,1200,10000,12.0
2024-01-11,MR,TC11,9466,9.722222222222223,Gasoline,49763,25,2800,18000,12.0
2021-02-11,MR,TC6,8043,4.166666666666667,Diesel,46490,25,1200,10000,12.0
2021-01-24,LR2,TC5,5762,17.94871794871795,Refined Products,76769,40,5600,30000,13.0
2023-07-26,LR1,TC1,6750,18.666666666666668,Refined Products,59385,35,5600,30000,12.5
2022-09-10,VLCC,TD15,9771,32.738095238095234,Crude Oil,305821,55,11000,60000,14.0
2021-03-20,MR,TC6,7726,4.166666666666667,Diesel,47270,25,1200,10000,12.0
